name,description,0,1,2,3,4,5
龍門村˙石塔,石敢當外觀：碑型石敢當碑文：符號總 高：4.34M圓 周 長：31.2M構建形式：圓錐形塔頂飾物：葫蘆龍門後灣沙灘與兩側的東鼻頭與龍崗大山形成一個山凹，此地理環境似海浪拍打時會直衝村莊，帶來不好的煞氣，對居民有不良影響，故建塔治水收水煞。相傳於安塔時，使用活雞祭祀，並放於塔底，當時石塔頂部並無飾物，可直通塔底，村莊老一輩憶起小時候只要到石塔附近遊玩，皆想從石塔縫隙一探究竟是否真有其物，趣味十足。其中，塔底的八處伸腳有鎮方圓八方之意，故又稱「八卦塔」。資料來源：龍門村地方耆老口述,0,0,0,0,1,1
沙港村˙大尾尖頂塔,石敢當外觀：塔型石敢當碑文：符號總 高：2.21M圓 周 長：12.6M構建形式：圓錐形    塔頂飾物：無沙港土地公前區域，於北勢及南勢(花後塔)各有一座石塔，此大尾尖頂山丘正好位於中央，於民國69年北極殿玄天上帝指示，需在此處安設石塔，以平衡地理缺陷，並達到鎮煞、彌補地理，保佑村民平安之功能。資料來源：沙港村地方耆老口述、部分摘自《澎湖的辟邪祈福塔》一書,0,0,0,0,1,1
順承門,媽宮城又稱為「澎湖城」、「光緒城」，為臺灣最晚的官建城池。清法戰役時澎湖輕易的被法軍攻陷，和議後臺灣巡撫劉銘傳與閩浙總督楊昌濬會籌防務，認為澎湖有建軍事防禦功能城池之必要，遂由當時澎湖總兵吳宏洛監造，於光緒15年（1889）竣工。媽宮城設有六門，朝陽門（東門，已拆除）、即敍門（小南門，已拆除）、拱辰門（北門，已拆除）、迎薰門（南門，已拆除），大西門（今中興門）及順承門為現今僅存的媽宮城遺址（國定古蹟），若想要眺望馬公港的美景，登上順承門的敵樓是不錯的選擇哦!,0,0,0,0,0,1
鎖港南北石塔,澎湖群島冬天季風強勁，先民所留之諺語中：「鎖港飛(吹)了沙，豬母水(今山水里)堆了灣」，原鎖港有一小丘，冬季時海沙常被強風吹往南邊山水里的海岸線，形成一處沙灘。故先民於鎖港築塔有鎮風止煞之意，又鎖港四周無高山屏障，先民建雙塔於出海要衝，也做為居民海上漁捕時辨識方位的指標。雙塔高度相仿，高約14公尺，塔頂各安置一玄武岩石碑，同時因里民信奉北極殿真武大帝及坤元寺觀音佛祖，故塔頂分別立有二座廟寺的鎮塔石符令。,0,0,0,0,1,1
蛇頭山,位於風櫃半島頂端，1622年荷蘭人因貿易需要，入侵後在蛇頭山上建了全臺第一座西式城堡，爾後各時期皆有槍砲堡壘之修建，迄今仍留有法軍陣亡將士紀念碑及許多軍事遺跡。,0,0,0,0,0,1
虎井嶼遊憩區,虎井嶼是澎湖群島的第七大島，距馬公市7海浬，島上有壯觀的玄武岩柱狀節理。澎湖舊八景之一的虎井澄淵，即是在退潮時，從海崖上俯瞰海面清澈透底的景象。傳說在島的東南側曾經有一隻老虎躲在一個乾涸的洞穴裡，因而名為「虎井」。亦有島上出甘泉的井稱「好井」和閩南音「虎井」諧音而得名的說法，以上說法尚無考據定論，僅供參考與發想。全島分為東西二山，村落就位在東、西山之間，由珊瑚碎屑堆積而成的地狹上。東山目前是軍事管制區；西山則在國軍精實撤防後，由澎管處闢為公園遊憩區，留有二次大戰時，日軍所構築的戰壕遺跡。以此地近年訛傳成「山本五十六南進指揮所」，實即只有「海軍一小隊」駐守由中尉隊長指揮而已。 提到虎井嶼就會聯想到「虎井沉城」傳說，讓人滿腹疑思，意猶未盡。傳說有一道狀似頹廢的城牆，隱於虎井海域底部，事實為何，始終成謎，也使得學術界一直存在兩種分歧的意見，一說為：「古沉城為桶盤、虎井特殊柱狀玄武岩岩脈地形，一直延伸入海，形成沉城假象；另一說則認為：歷史文獻記載非空穴來風，不僅於古志書記載，民間對於此處不尋常的景觀，亦有許多傳說，增添了虎井嶼的神秘感。,0,1,0,0,0,1
林投公園,"林投公園在民國35年林投海濱首次植林9萬餘株木麻黃，到42年2月設立公園時，木麻黃業已綠蔭處處。 公園入口步道盡頭右側的軍人忠靈祠，原名為「台灣省澎湖軍人公墓」，始建於民國43年，是台灣地區最早興建的軍人公墓。75年進行重修，將主體建築改為三層，於78年完工。忠靈祠牌樓裡面有一座民國47年八二三砲戰時，由時任國防部長的俞大維所題「浩氣長存」四字的碑塔。吉星文、趙家驤、章傑等八二三砲戰殉國的將領，就寄靈於此地。林投村因為早期聚落東南小溪溝兩側叢生林投而得名，據說現在的林投公園及其以東的大片沙灘上都曾遍生林投。林投樹為抗風力、定沙力很強的優良樹種，極適合澎湖地區的特殊氣候，目前則只剩公園北側尚留有一小片的植株群簇，其他地方的林投都已剷除改植木麻黃林或其他花木。林投公園的沙灘綿延3個村落，尖山、林投與隘門，總長達3,000多公尺，是全澎湖最長的沙灘，環繞湖西鄉南面的海岸，景色壯麗。沙灘沙質綿密，海水清澈，是一片潔淨漂亮的「白色珊瑚碎屑沙灘」。玩家秘笈從尖山、林投往西南直抵隘門圓弧狀狹長的沙灘，林投公園是最方便親近觀海的景點。園內的綠蔭、寧靜、涼亭，木椅，都是您在豔陽下暢快體驗沙灘活動後，最佳休憩與消暑的地方。",0,0,0,0,0,1
小門地質探索館,小門地質探索館於2020年7月進行第三次整修工程，於2021年1月底重新開幕並重新更名為小門地質探索館，以史前風貌帶入地質打造聲光影音及俱的場館。共分為6大區:入口意象服務區、深海岩石區、蛋型投影區、恐龍及植物模型造景區、玄武岩介紹牆、出口展示區。  小門地質探索館參觀資訊1.需購買門票(試營運期間門票免費)，並依指定入場時間入場。2.團體預約需人數10人(含)以上，得於3日前預約4、6、10、12等場次，【預約電話：998-2988】，其餘均採現場選取當日場次票券，依各場次規定時間進場。3.除上述場次(除非仍有餘票)，其餘場次均需請民眾配合現場陪隊、依序領票，基於館內服務人力有限，不開放電話預約，敬請見諒。小門嶼位於澎湖縣西嶼(漁翁島)北側，面積為0.5121平方公里，漲潮後即成獨立單一島嶼，因臨近吼門急流，素有「吼門之珠」雅稱。之後興建小門橋(跨海小橋)與西嶼連結，澎管處在此建有停車場、環島步道等相關設施，成為澎湖縣著名的風景區。小門嶼名字由來是因為在小門村東邊有一小徑剛好於兩旁的玄武岩峭壁之間，古時候小門村居民出入都得經過這條小徑，而小徑遠看像個門，因此便將此地命名為小門。,0,1,0,0,0,1
大菓葉柱狀玄武岩,日治時期為聯絡馬公與西嶼間的海上交通，在大菓葉海邊闢建碼頭，挖取石塊泥土時意外地發掘了這片埋於土中、沈睡千年的壯麗柱狀玄武岩，可謂澎湖本島容易親近的柱狀玄武岩。,0,1,0,0,0,1
西嶼東臺軍事史蹟園區,西嶼東臺與西嶼西臺為同期興築的砲臺，內有圓拱形磚石構造的官、兵房及彈藥庫，與馬公金龜頭砲臺共同扼守媽宮港。現與澎防部移交的西嶼西堡壘、東堡壘、東昌營區共同規劃成西嶼東臺軍事史蹟園區。,0,0,0,0,0,1
七美人塚,相傳為明朝時，成群的盜賊從七美的南邊海岸登陸，當時島上的男人都出海捕魚，剩下老弱婦孺，其中7位女子正在附近山上農忙（一說在井旁洗衣），不幸遇上倭寇侵襲，最後不甘受辱而相攜投井。事後鄉人，用土填井，後來長出7棵枝葉茂盛的香楸樹，民國38年劉燕夫縣長與何志浩將軍前來憑弔，何將軍有感而發，撰寫七美人歌一首，刻立於石岩上，歌曰：「七美人兮白璧姿，抱貞拒賊兮死隨之，英魂永寄孤芳樹，井上長春兮開滿枝」。七美人貞烈事蹟，遂為擴大整建為「七美人貞節園」，每年都有無數的遊客前來觀賞、憑弔。,0,0,0,0,1,1
南嶼城,南嶼城是七美早期作為抵禦外來侵略的防衛設施，在拱型玄武石門內側，嵌有「重修南嶼城記」石碑，南嶼城全部採用玄武岩堆砌而成，有著方正雄偉的格局，拱型城門揭露著一絲絲古意，傍晚時分，落日餘暉泛著柔光，別有一番浪漫風情。,0,1,0,0,0,1
鴛鴦窟、藏軍洞,「鴛鴦戲水-鴛鴦窟」位於望安島上東北方，是一座天然的山谷地形，傳說早期因多處的水窟，有鴛鴦在此戲水棲息而得名。外海則有狀似馬鞍的馬鞍山嶼為屏障，因此，在日據時代被日軍打造為重要海軍基地，其中「藏軍洞」就是此區殘存的歷史遺跡。西元1944年日軍奴役望安和將軍兩島的居民，進行挖鑿而成，作為海軍之魚雷快艇基地及特攻隊員的寢室。工程即將完成之際，日本宣布無條件投降，該處基地因此廢棄。多處洞穴早已崩塌，但依稀可見一些遺跡。,0,1,0,0,0,1
菸樓文化聚落,菸樓文化聚落是國際慢城-鳳林的特色之一，也是全臺保留最完整的菸樓群，外觀呈現和洋風格的菸樓，像是童話故事般會出現的建築。每逢農曆七月時，這裡開始舉辦鳳林菸樓迷路-百鬼夜行祭，不僅吸引各地觀光客、年輕人參加，也成為專屬鳳林菸樓的創意活動。菸樓建於日治時期，當時菸葉被稱作綠金，是高經濟價值的作物，菸樓的數量成為富裕程度的指標。菸樓的形式可分為大阪式與廣島式2種，而鳳林菸樓幾乎都是大阪式的。大阪式菸樓的排煙口凸出屋頂，既高且大，排煙效果較好，但是因為受風面較大，因此遇到颱風時容易被吹壞；廣島式菸樓則剛好相反，排煙口緊貼屋頂，雖然比較不怕颱風，卻容易發生火災。來到鳳林這座慢城小鎮，除了一嚐在地小吃、走走校長夢工廠之外，不妨走入大榮一村、二村，欣賞鳳林獨特的菸樓群，或是到菸樓圖書館，了解當年菸葉的風華歷史與文化。,0,0,0,0,0,1
