name,description,0,1,2,3,4,5
菸樓文化聚落,菸樓文化聚落是國際慢城-鳳林的特色之一，也是全臺保留最完整的菸樓群，外觀呈現和洋風格的菸樓，像是童話故事般會出現的建築。每逢農曆七月時，這裡開始舉辦鳳林菸樓迷路-百鬼夜行祭，不僅吸引各地觀光客、年輕人參加，也成為專屬鳳林菸樓的創意活動。菸樓建於日治時期，當時菸葉被稱作綠金，是高經濟價值的作物，菸樓的數量成為富裕程度的指標。菸樓的形式可分為大阪式與廣島式2種，而鳳林菸樓幾乎都是大阪式的。大阪式菸樓的排煙口凸出屋頂，既高且大，排煙效果較好，但是因為受風面較大，因此遇到颱風時容易被吹壞；廣島式菸樓則剛好相反，排煙口緊貼屋頂，雖然比較不怕颱風，卻容易發生火災。來到鳳林這座慢城小鎮，除了一嚐在地小吃、走走校長夢工廠之外，不妨走入大榮一村、二村，欣賞鳳林獨特的菸樓群，或是到菸樓圖書館，了解當年菸葉的風華歷史與文化。,0,0,0,0,0,1
山里車站與山里教堂,宛如與世隔絕的小小車站，坐落在三、四十幾戶的山里部落中，鮮少有人知道的山里車站，每天看著對號列車呼嘯而過，在作家劉克襄的筆下是一座「傳說中，到不了的車站」。孤寂而寧靜的山里車站，四周錯落幾處農田，在鐵路電氣化後依然服務每日為數不多的旅客，車站中的島式月台仍保持在東線鐵路拓建以前的風格，靜謐純樸的氛圍，加上作家的文章，深深吸引不少旅客與鐵道迷前往探訪這一座美麗的小車站。而在山裡車站附近的山里教堂，斑駁白色石牆的外觀，屋頂插著帶有滄桑感的紅色十字架，刻畫出歲月流淌的痕跡，如此小小一座教堂卻是當地的信仰中心，隨著山里車站爆紅，矗立在部落中的山里教堂，也變成遊客爭相拍照的景點，為安靜的山里部落帶來幾分熱鬧活潑的氣息。,1,0,0,0,0,1
玉富自行車道,長約10公里的玉富自行車道，為「亞洲唯一‧世界唯二」橫跨兩個板塊的自行車道，起點從玉里到富里的東里鐵馬驛站，沿途視野十分遼闊，兩旁伴隨著無垠的阡陌景觀，騎在舊鐵道改建的車道上，經過橫跨歐亞大陸板塊與菲律賓海板塊的秀姑巒大橋，享受腳跨兩個板塊的驚奇感！玉富自行車道前身為從玉里到富里的舊東線鐵道，因受到歐亞大陸板塊與菲律賓海板塊擠壓的緣故，每年約長高2-3公分，因此2007年臺鐵改線之後，這條舊鐵道改建為玉富自行車道，成為獨一無二會長高的自行車道。坡度平緩、景色宜人的玉富自行車道，不僅適合親子出遊騎鐵馬，也是在地人運動的好地方，讓人欣賞隨著四季變化而有所不同田園的景觀。玉富自行車道路線圖,1,0,0,0,0,1
紅葉菸樓,提到菸樓，許多人的第一印象便是鳳林，但瑞穗曾是種植菸葉的生產地，於菸樓製好的菸葉都會送往鳳林做販售。在行經紅葉溫泉的路途中，在便利商店的對面小巷子，深藏著一棟又一棟的菸樓，層層青苔覆蓋在黑瓦上，滄桑斑駁的紅磚牆與木板，彩繪著令人省思的新詩與畫作，漫步小巷裡，讓旅人可以遙想當年瑞穗製菸的風華歷史。在日治時期，菸葉又稱作綠金，是非常具經濟價值的農作物，早期只有日本人有權能夠製菸，並聘用當地人種植與燻製菸葉，在二次世界大戰結束後，當年用來燻製與儲存菸葉的菸樓，由屋主贈與佃農，或是由仕紳擔任的保正（類似現今的里長）進行分配。如今瑞穗僅存14棟較為完整的菸樓，部分的菸樓因久年失修，用於排煙的屋頂、建築主體呈現頹傾的模樣，前往欣賞的旅人務必要小心。,0,0,0,0,0,1
瓊麻工業歷史展示區,離開後壁湖漁港，往龍鑾潭方向前進，往龍鑾潭南岸標誌的右轉，就可以看到瓊麻工業展示區的入口標誌。墾管處將瓊麻工廠留下來的機房、曬麻場、倉庫、宿舍及日本神舍-鳥居，規劃為展示區，在這裡可以完整認識瓊麻、製造過程與恆春瓊麻歷史的興衰。 原是台灣纖維株式會社在西元1913年所設置的「恆春麻場」是推動瓊麻種植及製繩的重要據點。光復後，由於麻繩成功外銷日本，而締造瓊麻工業的黃金時代。70年代因尼龍繩取代瓊麻地位，恆春麻場於1983年關廠，直到1995年墾丁國家公園管理處利用該場所留下的設備，規劃成為瓊麻工業歷史展示區，展示恆春瓊麻工業發展歷史，免費提供遊客參觀。,0,0,0,0,1,1
熾坪隴考古遺址,"馬祖考古遺址紀錄的開始 熾坪隴遺址位在東莒島的西側海邊，遺址位置在大坪聚落的西南角（靠近派出所），是一塊緩坡的海階平臺地。 2001年起挖掘了四次，2004年、2005年夏天由研究人員與當地馬祖藝文協會組成熾坪隴發堀與研究工作團隊，發現400 多件磨製石器、陶器片、貝殼和動物骨骼等，石材多就地取材以花崗岩類、流紋岩類、安山岩類、凝灰岩類為主為主，出土10,000 餘片陶片，以夾砂紅陶為最多，最遠可追溯至史前時代，證明6,000 年前東莒就有人煙了。 從垂直及水平二方向來探討，位於海拔315公尺，受到地層沈降的影響，此地究竟為小型聚落遺址、墓地、農耕、狩獵地，或是器物製造場、戰場，都有待進一步研究。 備註：遺址歷經歲月漸荒廢，建議民眾行走於崎嶇道路時，仍須注意安全。 百合公園 邂逅東莒野百合 東莒原本隨處可見野百合，但在土地大量墾殖下大幅減少，因此，東莒國小校長帶著孩童與社區發展協會共同復育，在東莒消防隊後方小徑，通往猛澳的古道旁，開闢百合公園，每年入春百合結束休眠，到了農曆三月便滿山綻放。",0,0,0,0,0,1
牛角聚落,依山傍海的質樸美麗漁村 馬祖南竿全島形狀像似一頭犀牛，牛角聚落剛好位處南竿東北角上，外形就像是犀牛角，因此得名。倚著山壁建造的牛角聚落，在1960年以前，因位居南北洋流交會處，漁業興盛，曾是馬祖第一大漁村，鄰近海域魚汛不絕，洋面漁帆林立，常常停泊200多艘船隻，興盛時期，花岡石印章屋紛紛建立，發展成島上人口最多的聚落，而今隨著漁業資源枯竭、行政單位外移，漸趨沒落，1970年代更名為「復興村」。 1998年起，一群在地有識之士發起「長住牛角」聚落保存、老屋新生的社區運動，從「藝文生活、古厝新象」的初階願景起造，將老房子加以整修，透過閒置空間再利用以及舉辦各種藝文活動，活化傳統空間和建築，重塑了社區價值，而轉型成為咖啡館、民宿和餐廳的閒置老屋，就成了休閒懷古好去處。 牛角聚落裡的牛角步道 以石頭砌成的牛角步道，就位在牛角澳口左側，是欣賞牛角港澳海天一色美景的好地方，步道沿著海岸蜿蜒而行，全長大約300公尺，入口處就在五靈公廟後方，迷彩外觀的兩層樓營房上建有觀景平台，登高一望，有機會可以遠眺北竿島呢！,0,0,0,0,0,1
民俗文物館,乘載馬祖數百年演繹歷史 來到馬祖，想要瞭解馬祖歷史、體驗馬祖文化、對馬祖有個通盤的認識，走一趟民俗文物館準沒錯！2002年重新整建的馬祖民俗文物館，為一座地下一樓、地上四樓之建築，不僅建築物外觀頗具閩東特色，還有老酒罈、小窗、美人靠裝飾期間，雅致風情展現了閩東美學的精華；館內收藏許多馬祖先民的生活器物，各層主題不同，從歷史起源、地形地貌、常民生活、語言文化、風俗建築，把馬祖的點點滴滴紀錄得鉅細靡遺。 進入館內，一樓播放著馬祖軍管時期紀錄片，可以知道當時軍民生活概況，也設有展示區，展出馬祖近年考古成就，以及展示馬祖的地理位置；二樓陳列馬祖傳統建築、產業面向，三樓則是與宗教信仰、戲曲民樂、工藝品等相關之各種禮俗意涵；再往上走，則是公共展覽空間，常有藝術作品在此特展區展出。在造訪馬祖各個小島之餘，不妨也安排時間參訪民俗文物館，相信會有不虛此行的收穫。,0,0,1,1,0,1
經國先生紀念堂,1988年元月13日蔣故總統經國先生逝世，隨後馬祖軍政首長商議在馬祖設立經國先生紀念館，最終選定於勝利水庫西側山丘上興建，1994年6月完工開幕。 紀念園區前方牆上為經國先生視察軍民防務的浮雕，主建築色彩上參考南京中山陵及台北中正紀念堂，採「藍瓦白牆」風格；結構參考國家戲劇院與國家音樂廳的形式，為仿古「歇山頂」宮殿建築；樓高二層，佔地約百坪，莊嚴中顯現出典雅。 紀念館一樓為經國先生坐姿銅像與遺囑，二樓則為文物史料，展示經國先生歷年視察馬祖防務的老照片，以及各類文書往來的手稿，值得一一回顧細覽，可說是馬祖40多年戰地歲月的精華呈現。,0,0,0,0,0,1
獵人之家,木造平房外牆彩繪傳統的布農族百步蛇圖騰，屋簷下則掛著一排山豬頭骨，屋內擺滿彎刀、長弓及石斧等布農族獵人的家過去打獵的器械，還有山豬和猴子頭骨，炫耀著布農族人輝煌的戰績，證明他們是最優秀的獵人。屋樑下掛著一串串的小米穗，表示主人也有積存穀糧的美德；屋前涼亭擺著原木桌椅，是主人宴客的地方；女主人擅長以潭南在地的菜蔬，如原住民的山苦瓜，樹豆等烹煮佳餚，讓訪客品嚐道地的原民風味餐。,0,0,0,1,0,1
